기준일,시간대구분,구분,총생활인구수
20240120,10,양천구,377368.213
20240120,10,강서구,543863.3443
20240120,10,구로구,372326.5544
20240120,10,금천구,201749.8919
20240120,10,영등포구,460468.2072
20240120,10,동작구,367449.2731
20240120,10,관악구,457301.0066
20240120,10,서초구,571614.4376
20240120,10,강남구,815020.0722
20240120,10,송파구,756058.3042
20240120,10,강동구,508174.1063
20240120,11,종로구,283888.971
20240120,11,중구,258255.8825
20240120,11,용산구,289448.0757
20240120,11,성동구,328380.6661
20240120,11,광진구,359196.0219
20240120,11,동대문구,345450.9003
20240120,11,중랑구,338067.1851
20240120,11,성북구,398978.2107
20240120,11,강북구,272707.187
20240120,11,도봉구,259217.2614
20240120,11,노원구,480844.7808
20240120,11,은평구,418279.6042
20240120,11,서대문구,340352.9715
20240120,11,마포구,446665.4619
20240120,11,양천구,371695.7133
20240120,11,강서구,539112.5413
20240120,11,구로구,371308.1375
20240120,11,금천구,198314.0701
20240120,11,영등포구,474373.68
20240120,11,동작구,361169.9959
20240120,11,관악구,448205.3286
20240120,11,서초구,589250.7095
20240120,11,강남구,841241.2647
20240120,11,송파구,759997.0557
20240120,11,강동구,498122.7797
20240120,12,종로구,308829.3284
20240120,12,중구,281696.4376
20240120,12,용산구,299292.618
20240120,12,성동구,331702.1382
20240120,12,광진구,359739.8667
20240120,12,동대문구,342209.9411
20240120,12,중랑구,331268.3897
20240120,12,성북구,394661.9251
20240120,12,강북구,269085.8654
20240120,12,도봉구,254706.3531
20240120,12,노원구,475147.4535
20240120,12,은평구,409740.9441
20240120,12,서대문구,339097.3175
20240120,12,마포구,462289.1647
20240120,12,양천구,364974.3174
20240120,12,강서구,534844.0105
20240120,12,구로구,369867.0376
20240120,12,금천구,196561.7951
20240120,12,영등포구,486986.1269
20240120,12,동작구,353660.5831
20240120,12,관악구,441007.2274
20240120,12,서초구,599713.1551
20240120,12,강남구,863719.8919
20240120,12,송파구,764585.5864
20240120,12,강동구,491138.8336
20240120,13,종로구,327769.0524
20240120,13,중구,295942.8685
20240120,13,용산구,307359.3223
20240120,13,성동구,331481.1741
20240120,13,광진구,360948.6033
20240120,13,동대문구,339272.8057
20240120,13,중랑구,326526.6637
20240120,13,성북구,389674.4101
20240120,13,강북구,265507.3995
20240120,13,도봉구,252439.7113
20240120,13,노원구,471199.872
20240120,13,은평구,403565.4548
20240120,13,서대문구,339936.9625
20240120,13,마포구,474343.273
20240120,13,양천구,362310.3201
20240120,13,강서구,530049.4921
20240120,13,구로구,367589.4609
20240120,13,금천구,195812.945
20240120,13,영등포구,491670.4184
20240120,13,동작구,350638.8106
20240120,13,관악구,434414.0731
20240120,13,서초구,605193.9723
20240120,13,강남구,874608.3817
20240120,13,송파구,771707.1519
20240120,13,강동구,485669.4125
20240120,14,종로구,339844.5801
20240120,14,중구,301220.9612
20240120,14,용산구,310604.0813
20240120,14,성동구,335131.3708
20240120,14,광진구,360360.1014
20240120,14,동대문구,336183.8478
20240120,14,중랑구,324902.2469
20240120,14,성북구,387040.7155
20240120,14,강북구,264189.4535
20240120,14,도봉구,250422.2288
20240120,14,노원구,468879.1812
20240120,14,은평구,401979.9045
20240120,14,서대문구,338631.9339
20240120,14,마포구,487018.3041
20240120,14,양천구,359256.852
20240120,14,강서구,530239.5202
20240120,14,구로구,368453.7099
20240120,14,금천구,196825.9411
20240120,14,영등포구,496576.5889
20240120,14,동작구,348606.9359
20240120,14,관악구,430350.275
20240120,14,서초구,601290.1967
20240120,14,강남구,874892.7029
20240120,14,송파구,777371.07
20240120,14,강동구,482664.5894
20240120,15,종로구,341389.8311
20240120,15,중구,297221.1888
20240120,15,용산구,318798.3755
20240120,15,성동구,337654.5499
20240120,15,광진구,360759.2163
20240120,15,동대문구,333185.7016
20240120,15,중랑구,327777.241
20240120,15,성북구,387688.8162
20240120,15,강북구,263589.8157
20240120,15,도봉구,251184.6244
20240120,15,노원구,470722.3071
20240120,15,은평구,403311.5436
20240120,15,서대문구,338315.4884
20240120,15,마포구,492553.8132
20240120,15,양천구,359850.2021
20240120,15,강서구,530893.9234
20240120,15,구로구,370626.7722
20240120,15,금천구,195267.2185
20240120,15,영등포구,496422.3902
20240120,15,동작구,349383.3487
20240120,15,관악구,431641.7504
20240120,15,서초구,594547.0095
20240120,15,강남구,866891.901
20240120,15,송파구,780157.8797
20240120,15,강동구,483085.6812
20240120,16,종로구,329941.1366
20240120,16,중구,286252.8823
20240120,16,용산구,318399.4396
20240120,16,성동구,339708.6645
20240120,16,광진구,366978.1739
20240120,16,동대문구,330374.6789
20240120,16,중랑구,332542.046
20240120,16,성북구,390010.9267
20240120,16,강북구,265186.2264
20240120,16,도봉구,253445.769
20240120,16,노원구,473600.1097
20240120,16,은평구,408011.1743
20240120,16,서대문구,336422.8982
20240120,16,마포구,500945.6256
20240120,16,양천구,362204.0324
20240120,16,강서구,527461.9451
20240120,16,구로구,373845.631
20240120,16,금천구,196451.5321
20240120,16,영등포구,496048.3473
20240120,16,동작구,354024.7412
20240120,16,관악구,433565.0121
20240120,16,서초구,589619.3291
20240120,16,강남구,850714.4053
20240120,16,송파구,783565.9249
20240120,16,강동구,483009.6175
20240120,17,종로구,314660.8065
20240120,17,중구,272979.4838
20240120,17,용산구,314212.8081
20240120,17,성동구,335935.2978
20240120,17,광진구,367107.8
20240120,17,동대문구,330172.7295
20240120,17,중랑구,337221.9594
20240120,17,성북구,394951.6261
20240120,17,강북구,269359.9916
20240120,17,도봉구,256441.4731
20240120,17,노원구,479106.6124
20240120,17,은평구,412881.9893
20240120,17,서대문구,336368.7318
20240120,17,마포구,500014.4867
20240120,17,양천구,364472.7653
20240120,17,강서구,526238.8145
20240120,17,구로구,376836.9469
20240120,17,금천구,196547.2219
20240120,17,영등포구,496712.2107
20240120,17,동작구,357105.2027
20240120,17,관악구,436366.3893
20240120,17,서초구,577546.5284
20240120,17,강남구,834167.4972
20240120,17,송파구,784319.6705
20240120,17,강동구,488023.8328
20240120,18,종로구,298163.9957
20240120,18,중구,255839.0369
20240120,18,용산구,304844.2425
20240120,18,성동구,331809.8715
20240120,18,광진구,368331.7109
20240120,18,동대문구,328941.0418
20240120,18,중랑구,345051.6074
20240120,18,성북구,399847.5469
20240120,18,강북구,275525.5171
20240120,18,도봉구,260465.4918
20240120,18,노원구,483173.8899
20240120,18,은평구,422282.9052
20240120,18,서대문구,337789.8444
20240120,18,마포구,500962.3414
20240120,18,양천구,368923.6609
20240120,18,강서구,532361.9981
20240120,18,구로구,383086.5351
20240120,18,금천구,196697.7731
20240120,18,영등포구,486179.536
20240120,18,동작구,360637.5024
20240120,18,관악구,445692.6637
20240120,18,서초구,558230.7874
20240120,18,강남구,804334.9768
20240120,18,송파구,780266.7915
20240120,18,강동구,494364.7347
20240120,19,종로구,278456.6671
20240120,19,중구,236801.702
20240120,19,용산구,296865.5041
20240120,19,성동구,327106.2326
20240120,19,광진구,370807.3021
20240120,19,동대문구,330483.8982
20240120,19,중랑구,350205.366
20240120,19,성북구,407252.461
20240120,19,강북구,280278.8654
20240120,19,도봉구,264464.1061
20240120,19,노원구,489661.3176
20240120,19,은평구,430185.841
20240120,19,서대문구,337568.1401
20240120,19,마포구,494844.6361
20240120,19,양천구,372829.2985
20240120,19,강서구,534238.4639
20240120,19,구로구,384828.2668
20240120,19,금천구,198128.1373
20240120,19,영등포구,471778.3168
20240120,19,동작구,367277.6277
20240120,19,관악구,454349.1483
20240120,19,서초구,536350.6888
20240120,19,강남구,773677.5374
20240120,19,송파구,770564.0933
20240120,19,강동구,504100.0825
20240120,20,종로구,260247.3298
20240120,20,중구,216058.8647
20240120,20,용산구,288958.7222
20240120,20,성동구,328166.6241
20240120,20,광진구,372058.0255
20240120,20,동대문구,330672.1504
20240120,20,중랑구,356127.2768
20240120,20,성북구,413960.131
20240120,20,강북구,283792.4261
20240120,20,도봉구,269644.5154
20240120,20,노원구,495577.7209
20240120,20,은평구,439374.1103
20240120,20,서대문구,339006.3159
20240120,20,마포구,483787.0441
20240120,20,양천구,379047.8544
20240120,20,강서구,535464.3998
20240120,20,구로구,388211.5953
20240120,20,금천구,199754.8017
20240120,20,영등포구,454522.9356
20240120,20,동작구,372647.8047
20240120,20,관악구,464817.9692
20240120,20,서초구,518063.7513
20240120,20,강남구,750446.0508
20240120,20,송파구,756633.5807
20240120,20,강동구,511251.3235
20240120,21,종로구,240136.9889
20240120,21,중구,199804.3815
20240120,21,용산구,279424.1176
20240120,21,성동구,325875.6735
20240120,21,광진구,372122.5794
20240120,21,동대문구,333686.9825
20240120,21,중랑구,362050.0341
20240120,21,성북구,419034.1017
20240120,21,강북구,288826.9329
20240120,21,도봉구,273231.7729
20240120,21,노원구,500718.2173
20240120,21,은평구,448852.8286
20240120,21,서대문구,339075.0611
20240120,21,마포구,469759.629
20240120,21,양천구,383022.191
20240120,21,강서구,537862.4961
20240120,21,구로구,391042.4686
20240120,21,금천구,200479.0822
20240120,21,영등포구,445021.734
20240120,21,동작구,376088.7705
20240120,21,관악구,475187.2679
20240120,21,서초구,502502.9204
20240120,21,강남구,728721.5734
20240120,21,송파구,743399.7072
20240120,21,강동구,518224.69
20240120,22,종로구,223729.2402
20240120,22,중구,183930.2651
20240120,22,용산구,272323.0205
20240120,22,성동구,323788.651
20240120,22,광진구,373387.0742
20240120,22,동대문구,336180.527
20240120,22,중랑구,366407.8065
20240120,22,성북구,423995.9731
20240120,22,강북구,293385.2077
20240120,22,도봉구,276838.7439
20240120,22,노원구,505880.6223
20240120,22,은평구,457977.4902
20240120,22,서대문구,338472.9276
20240120,22,마포구,455159.3134
20240120,22,양천구,384392.8771
20240120,22,강서구,542249.0906
20240120,22,구로구,395561.9601
20240120,22,금천구,202607.002
20240120,22,영등포구,437989.4804
20240120,22,동작구,380464.1464
20240120,22,관악구,482751.7991
20240120,22,서초구,488954.5579
20240120,22,강남구,693552.1213
20240120,22,송파구,733146.4797
20240120,22,강동구,526042.3018
20240120,23,종로구,205341.3477
20240120,23,중구,164541.4785
20240120,23,용산구,260115.3905
20240120,23,성동구,314955.2077
20240120,23,광진구,365612.523
20240120,23,동대문구,334647.2728
20240120,23,중랑구,369581.5178
20240120,23,성북구,424286.8266
20240120,23,강북구,295831.7341
20240120,23,도봉구,274477.1809
20240120,23,노원구,507330.26
20240120,23,은평구,460679.6706
20240120,23,서대문구,334483.121
20240120,23,마포구,431510.2252
20240120,23,양천구,381393.8661
20240120,23,강서구,542143.7894
20240120,23,구로구,390340.0088
20240120,23,금천구,199094.9881
20240120,23,영등포구,419281.4571
20240120,23,동작구,381324.3303
20240120,23,관악구,489750.8825
20240120,23,서초구,467946.2911
20240120,23,강남구,667696.0028
20240120,23,송파구,719898.6814
20240120,23,강동구,524095.8035
20240119,0,종로구,203980.3341
20240119,0,중구,180077.2943
20240119,0,용산구,250904.5267
20240119,0,성동구,322027.4421
20240119,0,광진구,366694.0405
20240119,0,동대문구,342719.0456
20240119,0,중랑구,373799.695
20240119,0,성북구,432740.0657
20240119,0,강북구,293059.4814
20240119,0,도봉구,275940.0846
20240119,0,노원구,513285.8258
20240119,0,은평구,467469.8043
20240119,0,서대문구,346351.8923
20240119,0,마포구,416529.7262
20240119,0,양천구,389392.3388
20240119,0,강서구,552150.5416
20240119,0,구로구,392114.4245
20240119,0,금천구,205022.8306
20240119,0,영등포구,425536.3538
20240119,0,동작구,391222.1685
20240119,0,관악구,503292.6487
20240119,0,서초구,474867.8256
20240119,0,강남구,689075.4256
20240119,0,송파구,739932.2756
20240119,0,강동구,536550.2914
20240119,1,종로구,202428.0256
20240119,1,중구,177009.6092
20240119,1,용산구,250040.4894
20240119,1,성동구,324107.2266
20240119,1,광진구,367780.0265
20240119,1,동대문구,344427.5285
20240119,1,중랑구,375589.7368
20240119,1,성북구,434849.1081
20240119,1,강북구,294548.5676
20240119,1,도봉구,278176.2811
20240119,1,노원구,515224.9421
20240119,1,은평구,470576.8564
20240119,1,서대문구,347571.8026
20240119,1,마포구,415211.4851
20240119,1,양천구,390736.474
20240119,1,강서구,555150.0141
20240119,1,구로구,393306.0688
20240119,1,금천구,206177.0772
20240119,1,영등포구,425012.1961
20240119,1,동작구,392752.7796
20240119,1,관악구,506059.332
20240119,1,서초구,472051.8654
20240119,1,강남구,681725.1472
20240119,1,송파구,742480.3943
20240119,1,강동구,539364.2266
20240119,2,종로구,201949.1822
20240119,2,중구,175044.6814
20240119,2,용산구,250109.8905
20240119,2,성동구,325652.6755
20240119,2,광진구,369352.3668
20240119,2,동대문구,346391.8737
20240119,2,중랑구,377718.47
20240119,2,성북구,436355.6235
20240119,2,강북구,296172.8991
20240119,2,도봉구,280112.8787
20240119,2,노원구,517364.9321
20240119,2,은평구,472884.4926
20240119,2,서대문구,348149.8968
20240119,2,마포구,414372.9338
20240119,2,양천구,392395.4019
20240119,2,강서구,556987.1307
20240119,2,구로구,393557.6488
20240119,2,금천구,207155.6095
20240119,2,영등포구,425477.772
20240119,2,동작구,394450.1182
20240119,2,관악구,508478.3285
20240119,2,서초구,470551.0075
20240119,2,강남구,676844.5907
20240119,2,송파구,745112.8826
20240119,2,강동구,541726.1227
20240119,3,종로구,201656.6043
20240119,3,중구,173547.5154
20240119,3,용산구,250541.0807
20240119,3,성동구,327209.2074
20240119,3,광진구,370567.5177
20240119,3,동대문구,348176.8538
20240119,3,중랑구,379203.3229
20240119,3,성북구,438225.0292
20240119,3,강북구,297238.85
20240119,3,도봉구,282275.047
20240119,3,노원구,519051.5358
20240119,3,은평구,474809.221
20240119,3,서대문구,348866.6278
20240119,3,마포구,414383.2914
20240119,3,양천구,393175.4511
20240119,3,강서구,558914.7119
20240119,3,구로구,394165.6403
20240119,3,금천구,207994.4113
20240119,3,영등포구,425552.0825
20240119,3,동작구,396184.5665
20240119,3,관악구,510104.4531
20240119,3,서초구,469801.3036
